79|K1H053193|8|17|||||||||||||4||||
79|K1H164347|8|16|0|0|0|-1|0||||-1|-1|||4|||0|0
79|K1H172882|8|15|0|0|0|-1|0||||-1|-1|||3|||0|0
79|K1H176969|8|18|||||||||||||4||||
79|K1H190339|8|20|||||||||||||4||||
79|K1H237462|8|19|||||||||||||4||||
79|K1H256138|8|14|0|0|0|-1|0||||-1|-1|||3|||0|0
