79|K1H053193|8|1|1190.0|-1|||
79|K1H164347|8|1|640.0|-1|||  
79|K1H172882|8|1|580.0|-1||| 
79|K1H176969|8|1|1040.0|-1|||
79|K1H190339|8|1|1890.0|-1|||
79|K1H237462|8|1|1950.0|-1|||
79|K1H256138|8|1|1470.0|-1|||

79|K1H053193|8|2|1320.0|-1|||
79|K1H164347|8|2|750.0|-1|||
79|K1H172882|8|2|360.0|-1||| 
79|K1H176969|8|2|1100.0|-1|||
79|K1H190339|8|2|1090.0|-1|||
79|K1H237462|8|2|790.0|-1|||
79|K1H256138|8|2|-600.0|-1|||
